"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1887755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.2794785,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.6530612,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.6530612,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.4268708,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.6445577,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.5765307,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.1751699,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.3996599,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.5323129,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.0047619,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.989796,,
"BRA","Brazil","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.0232426,,
"BRA","Brazil","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.0232426,,
"BRA","Brazil","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.4518141,,
"BRA","Brazil","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.4518141,,
"BRA","Brazil","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.5198413,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.8764173,,
"CHN","China","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.9699547,,
"CHN","China","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.9699547,,
"CHN","China","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.9699547,,
"CHN","China","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.9699547,,
"CHN","China","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.9699547,,
"IDN","Indonesia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.9109979,,
"IDN","Indonesia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.9109979,,
"IDN","Indonesia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.9109979,,
"IDN","Indonesia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.9109979,,
"IDN","Indonesia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.9109979,,
"IND","India","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.4719386,,
"IND","India","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.4719386,,
"IND","India","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.4719386,,
"IND","India","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.4719386,,
"IND","India","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.4719386,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.5062358,,
"ZAF","South Africa","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.0776644,,
"ZAF","South Africa","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.0776644,,
"ZAF","South Africa","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.0776644,,
"ZAF","South Africa","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.0776644,,
"ZAF","South Africa","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.0776644,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.4586167,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.4586167,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.1139455,,
"RUS","Russian Federation","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.61678,,
"RUS","Russian Federation","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.61678,,
"RUS","Russian Federation","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.61678,,
"RUS","Russian Federation","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.61678,,
"RUS","Russian Federation","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.61678,,
"LVA","Latvia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.9903629,,
"LVA","Latvia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.9903629,,
"ARG","Argentina","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.4053288,,
"ARG","Argentina","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.4053288,,
"ARG","Argentina","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.4053288,,
"SAU","Saudi Arabia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,0.98072565,,
"SAU","Saudi Arabia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,0.98072565,,
"SAU","Saudi Arabia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,0.98072565,,
"SAU","Saudi Arabia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,0.98072565,,
"SAU","Saudi Arabia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,0.98072565,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.3733768,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.3702922,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.3686583,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.3526518,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.3193219,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.2894766,,
"LTU","Lithuania","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.5702949,,
"LTU","Lithuania","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.5702949,,
"HRV","Croatia","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.4172337,,
"MKD","FYR of Macedonia","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.4591837,,
"COL","Colombia","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.1235828,,
"CRI","Costa Rica","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.0232426,,
"ALB","Albania","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.4234693,,
"BHS","Bahamas","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.38322,,
"BIH","Bosnia and Herzegovina","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.5348639,,
"BOL","Bolivia","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.887755,,
"BRB","Barbados","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.7091837,,
"DOM","Dominican Republic","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.3633786,,
"ECU","Ecuador","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.5442177,,
"SLV","El Salvador","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.1989796,,
"GTM","Guatemala","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.0515873,,
"HND","Honduras","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.5714285,,
"JAM","Jamaica","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.5181406,,
"XKX","Kosovo","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.0833333,,
"XKX","Kosovo","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.0833333,,
"XKX","Kosovo","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.0833333,,
"XKX","Kosovo","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.0833333,,
"MNE","Montenegro","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,3.0198412,,
"MYS","Malaysia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.0294783,,
"NIC","Nicaragua","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.3843538,,
"PAN","Panama","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.6751702,,
"PRY","Paraguay","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.8129252,,
"PER","Peru","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.3214285,,
"SRB","Serbia","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.2517006,,
"THA","Thailand","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.0861678,,
"THA","Thailand","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.0861678,,
"THA","Thailand","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.0861678,,
"THA","Thailand","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.0861678,,
"TUN","Tunisia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.8168935,,
"URY","Uruguay","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.8344672,,
"VEN","Venezuela","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,3.5,,
"KAZ","Kazakhstan","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.37244892120361,,
"KAZ","Kazakhstan","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.37244892120361,,
